Date,Title,Url,Account Type,Author,Full Name,Full Text,X Author ID,X Verified,DateTime,original_text,day,gpt-4.1-mini_stance,Topic
12/14/2024 20:57,"RT @zdsf_ https://t.co/EOITj14yjk
-----
1255  saturday a bit cloudy day today.
.     
goobie and doobie
failed back surgery in a flawed""  { corrupt corrosive } system   Luigi mangione.
us.",http://twitter.com/zdsf_/statuses/1868037531641827421,individual,zdsf_,zdsf_ (.ch288 2020 $TSLA ? Y 3 - a s 🇭🇰 🇺🇸 - Assange),"RT @zdsf_ https://t.co/EOITj14yjk
-----
1255 saturday a bit cloudy day today.
. 
goobie and doobie
failed back surgery in a flawed"" { corrupt corrosive } system Luigi mangione.
us.",1735048843.0,False,12/14/2024 20:57,"-----
1255 saturday a bit cloudy day today.
. 
goobie and doobie
failed back surgery in a flawed"" { corrupt corrosive } system Luigi mangione.
us.",12/14/2024,-1,0
12/14/2024 18:36,🎯 Fan club for suspected shooter is a symptom of burn-it-all-down populism.  https://t.co/4uKSpZIeMa,http://twitter.com/aservais1/statuses/1868002096584565034,individual,aservais1,aservais1 (alain servais),🎯 Fan club for suspected shooter is a symptom of burn-it-all-down populism. https://t.co/4uKSpZIeMa,477971953.0,False,12/14/2024 18:36,🎯 Fan club for suspected shooter is a symptom of burn-it-all-down populism.,12/14/2024,-1,8
12/14/2024 17:58,@ScMesab Mangione shot an innocent man in the back? You know that?,http://twitter.com/FloraFaunaFoodK/statuses/1867992573962498188,individual,FloraFaunaFoodK,FloraFaunaFoodK (Far Beyond Cogent),@ScMesab Mangione shot an innocent man in the back? You know that?,1.49663e+18,False,12/14/2024 17:58,Mangione shot an innocent man in the back? You know that?,12/14/2024,-1,1
12/14/2024 17:53,Luigi Mangione being a privileged rich kid who murdered an Iowa boy who worked his way up to the top is even more on-brand than I expected.,http://twitter.com/TristinHopper/statuses/1867991375389569454,individual,TristinHopper,TristinHopper (Tristin Hopper),Luigi Mangione being a privileged rich kid who murdered an Iowa boy who worked his way up to the top is even more on-brand than I expected.,243794322.0,False,12/14/2024 17:53,Luigi Mangione being a privileged rich kid who murdered an Iowa boy who worked his way up to the top is even more on-brand than I expected.,12/14/2024,-1,0
12/14/2024 17:29,@FF7FanComic @william_sh36802 @ErikThurman Is that your strategy when you get destroyed in a debate? You ask a nonsensical question that doesn't even apply here. You dumbasses think he was robin hood when he was just the spoiled prince out to make a name for himself. They'll hire a new CEO and Luigi will die in prison 🤷‍♂️,http://twitter.com/masturduhbaiter/statuses/1867985190603108497,individual,masturduhbaiter,masturduhbaiter (Masturduhbaiter),@FF7FanComic @william_sh36802 @ErikThurman Is that your strategy when you get destroyed in a debate? You ask a nonsensical question that doesn't even apply here. You dumbasses think he was robin hood when he was just the spoiled prince out to make a name for himself. They'll hire a new CEO and Luigi will die in prison 🤷‍♂️,9.73561e+17,False,12/14/2024 17:29,Is that your strategy when you get destroyed in a debate? You ask a nonsensical question that doesn't even apply here. You dumbasses think he was robin hood when he was just the spoiled prince out to make a name for himself. They'll hire a new CEO and Luigi will die in prison 🤷‍♂️,12/14/2024,-1,4
12/14/2024 16:50,"https://t.co/8TWNDqfP2H  The plot thickens. Rich kid gone rouge.🤨  ""Several Maryland nursing homes operated by the family of Luigi Mangione reportedly faced abuse and health violations, according to two reports from the Department of Health and Human Services.""",http://twitter.com/atombob357/statuses/1867975531389743346,individual,atombob357,atombob357 (Atombob),"https://t.co/8TWNDqfP2H The plot thickens. Rich kid gone rouge.🤨 ""Several Maryland nursing homes operated by the family of Luigi Mangione reportedly faced abuse and health violations, according to two reports from the Department of Health and Human Services.""",530869928.0,True,12/14/2024 16:50,"The plot thickens. Rich kid gone rouge.🤨 ""Several Maryland nursing homes operated by the family of Luigi Mangione reportedly faced abuse and health violations, according to two reports from the Department of Health and Human Services.""",12/14/2024,-1,1
12/14/2024 14:47,"RT @leslibless Luigi Mangione tee shirts are being sold at the Christmas Market in NYC. 

Appalling! Two innocent teens boys are without their father. 

I hope this narcissistic who thought he was too good to be caught, sees a just punishment. 
https://t.co/vpXpIXD0Qv",http://twitter.com/GeologoLuciano/statuses/1867944400174866799,individual,GeologoLuciano,GeologoLuciano (FILHO DE DEUS),"RT @leslibless Luigi Mangione tee shirts are being sold at the Christmas Market in NYC. 

Appalling! Two innocent teens boys are without their father. 

I hope this narcissistic who thought he was too good to be caught, sees a just punishment. 
https://t.co/vpXpIXD0Qv",1.57117e+18,False,12/14/2024 14:47,"Luigi Mangione tee shirts are being sold at the Christmas Market in NYC. 

Appalling! Two innocent teens boys are without their father. 

I hope this narcissistic who thought he was too good to be caught, sees a just punishment.",12/14/2024,-1,0
12/14/2024 14:22,"RT @Matthewtravis08 Republicans - 

“Stop glorifying Luigi Mangione, he’s a murderer”

Also Republicans - 

“Leave Kyle Rittenhouse alone, he’s an American Hero”

Also Republicans - 

“Don’t judge me for voting for a Convicted Felon, Adjudicated Rapist and Self Admitted Sexual Predator.
I’m right… https://t.co/vkZysTPIHS",http://twitter.com/teresabtrjk/statuses/1867938142269161886,individual,teresabtrjk,teresabtrjk (Teresa B),"RT @Matthewtravis08 Republicans - 

“Stop glorifying Luigi Mangione, he’s a murderer”

Also Republicans - 

“Leave Kyle Rittenhouse alone, he’s an American Hero”

Also Republicans - 

“Don’t judge me for voting for a Convicted Felon, Adjudicated Rapist and Self Admitted Sexual Predator.
I’m right… https://t.co/vkZysTPIHS",178070003.0,False,12/14/2024 14:22,"Republicans - 

“Stop glorifying Luigi Mangione, he’s a murderer”

Also Republicans - 

“Leave Kyle Rittenhouse alone, he’s an American Hero”

Also Republicans - 

“Don’t judge me for voting for a Convicted Felon, Adjudicated Rapist and Self Admitted Sexual Predator.
I’m right…",12/14/2024,-1,1
12/14/2024 12:04,"@MarioNawfal The fact that Luigi Mangione had no personal ties to UnitedHealthcare makes this senseless act of violence even more disturbing. We need to come together as a society to address the root causes of these tragedies and work towards creating a better, more compassionate healthcare…",http://twitter.com/CricwithMuqadas/statuses/1867903533619519683,individual,CricwithMuqadas,CricwithMuqadas (𝐌UQADAS x 𝐁ABAR | 𝐅C™️),"@MarioNawfal The fact that Luigi Mangione had no personal ties to UnitedHealthcare makes this senseless act of violence even more disturbing. We need to come together as a society to address the root causes of these tragedies and work towards creating a better, more compassionate healthcare…",1.83229e+18,True,12/14/2024 12:04,"The fact that Luigi Mangione had no personal ties to UnitedHealthcare makes this senseless act of violence even more disturbing. We need to come together as a society to address the root causes of these tragedies and work towards creating a better, more compassionate healthcare…",12/14/2024,-1,9
12/14/2024 11:54,@premnsikka Let’s hope Luigi Mangione isn’t released,http://twitter.com/jpjanson/statuses/1867901085169692874,individual,jpjanson,jpjanson (J.-P. Janson De Couët),@premnsikka Let’s hope Luigi Mangione isn’t released,61144740.0,False,12/14/2024 11:54,Let’s hope Luigi Mangione isn’t released,12/14/2024,-1,0
12/14/2024 9:36,Factor this into Trump's 3rd term when the dumb as fuck leftys vote Mangione 🙄,http://twitter.com/iamhypatia/statuses/1867866229664579868,individual,iamhypatia,iamhypatia (Veronica Schultz),Factor this into Trump's 3rd term when the dumb as fuck leftys vote Mangione 🙄,1.26626e+18,False,12/14/2024 9:36,Factor this into Trump's 3rd term when the dumb as fuck leftys vote Mangione 🙄,12/14/2024,-1,1
12/14/2024 6:09,"also luigi mangione is not attractive ffs he looks like bruno madrigal, unless that's your type and like, thoughts n prayers girl",http://twitter.com/radicalfluorine/statuses/1867814161347993903,individual,radicalfluorine,radicalfluorine (wendy),"also luigi mangione is not attractive ffs he looks like bruno madrigal, unless that's your type and like, thoughts n prayers girl",1.70689e+18,False,12/14/2024 6:09,"also luigi mangione is not attractive ffs he looks like bruno madrigal, unless that's your type and like, thoughts n prayers girl",12/14/2024,-1,0
12/14/2024 5:20,"Extreme-Left Democrats continue to celebrate the murder of a health insurance CEO. These are VERY concerning times we live in. Expect copycat crimes, just like the trans school shootings & Trump assassination attempts. There is NO Center-Left anymore.
https://t.co/UfPqwWmUjt",http://twitter.com/Noissim12/statuses/1867801786100461672,individual,Noissim12,Noissim12 (Alex P. Keaton),"Extreme-Left Democrats continue to celebrate the murder of a health insurance CEO. These are VERY concerning times we live in. Expect copycat crimes, just like the trans school shootings & Trump assassination attempts. There is NO Center-Left anymore.
https://t.co/UfPqwWmUjt",1.30998e+18,False,12/14/2024 5:20,"Extreme-Left Democrats continue to celebrate the murder of a health insurance CEO. These are VERY concerning times we live in. Expect copycat crimes, just like the trans school shootings & Trump assassination attempts. There is NO Center-Left anymore.",12/14/2024,-1,9
12/11/2024 18:59,"@kwill44 @realTuckFrumper Pennsylvania home of the Moscow, Idaho killer, Luigi Mangione the Healthcare killer and Thomas Matthew crooks the failed Trump assassin. 🤔",http://twitter.com/KainedButAble/statuses/1866920857957773678,individual,KainedButAble,KainedButAble (Antifa),"@kwill44 @realTuckFrumper Pennsylvania home of the Moscow, Idaho killer, Luigi Mangione the Healthcare killer and Thomas Matthew crooks the failed Trump assassin. 🤔",335339764.0,False,12/11/2024 18:59,"Pennsylvania home of the Moscow, Idaho killer, Luigi Mangione the Healthcare killer and Thomas Matthew crooks the failed Trump assassin. 🤔",12/11/2024,-1,1
12/11/2024 18:30,"@LadyPowerVibes Hi Lady, thanks for the follow back. 
I agree, yay for Danny and nay for Luigi… bizarre 🤷‍♀️",http://twitter.com/MrsWard007v2/statuses/1866913360706670842,individual,MrsWard007v2,MrsWard007v2 (MrsWard007v2),"@LadyPowerVibes Hi Lady, thanks for the follow back. 
I agree, yay for Danny and nay for Luigi… bizarre 🤷‍♀️",1.69955e+18,True,12/11/2024 18:30,"Hi Lady, thanks for the follow back. 
I agree, yay for Danny and nay for Luigi… bizarre 🤷‍♀️",12/11/2024,-1,3
12/11/2024 18:28,"@FoxNews Mangione tried to hide evidence, but detectives uncovered it through meticulous investigation.",http://twitter.com/Najamullahkhan/statuses/1866912981868851621,individual,Najamullahkhan,Najamullahkhan (Najamullah),"@FoxNews Mangione tried to hide evidence, but detectives uncovered it through meticulous investigation.",1.77448e+18,True,12/11/2024 18:28,"Mangione tried to hide evidence, but detectives uncovered it through meticulous investigation.",12/11/2024,-1,5
12/11/2024 17:38,"RT @Lucy2300090 @LadyConstance8 @SenWarren Luigi is sick from the far left’s radicalization of mentally weak people. 

@SenWarren is irresponsible in encouraging this sick thinking.",http://twitter.com/HouseofElon/statuses/1866900301598560722,individual,HouseofElon,HouseofElon (Voice of Sanity),"RT @Lucy2300090 @LadyConstance8 @SenWarren Luigi is sick from the far left’s radicalization of mentally weak people. 

@SenWarren is irresponsible in encouraging this sick thinking.",1.6493e+18,True,12/11/2024 17:38,"Luigi is sick from the far left’s radicalization of mentally weak people. 

 is irresponsible in encouraging this sick thinking.",12/11/2024,-1,7
12/11/2024 16:53,"@sahilkapur @JohnFetterman Luigi Mangione outside his extradition hearing.😔

This is completely out of touch and an insult to the intelligence of the American people!",http://twitter.com/manish94251/statuses/1866888959453958605,individual,manish94251,manish94251 (Manish Sharma),"@sahilkapur @JohnFetterman Luigi Mangione outside his extradition hearing.😔

This is completely out of touch and an insult to the intelligence of the American people!",8.32636e+17,True,12/11/2024 16:53,"Luigi Mangione outside his extradition hearing.😔

This is completely out of touch and an insult to the intelligence of the American people!",12/11/2024,-1,1
12/11/2024 16:46,Do you honestly believe what the doctors said that this guy Luigi Mangione lacks sex and it turned him into a killer? #LuigiMangione #LuigiMangioni #Luigi #CEOAssassination #CEOassassin #ceo #UnitedHealthcare #UnitedHealthcareAssassin,http://twitter.com/theRealRobbyLee/statuses/1866887367870779863,individual,theRealRobbyLee,theRealRobbyLee (TheRealRobbyLee),Do you honestly believe what the doctors said that this guy Luigi Mangione lacks sex and it turned him into a killer? #LuigiMangione #LuigiMangioni #Luigi #CEOAssassination #CEOassassin #ceo #UnitedHealthcare #UnitedHealthcareAssassin,19310819.0,True,12/11/2024 16:46,Do you honestly believe what the doctors said that this guy Luigi Mangione lacks sex and it turned him into a killer? #LuigiMangione #LuigiMangioni #Luigi #CEOAssassination #CEOassassin #ceo #UnitedHealthcare #UnitedHealthcareAssassin,12/11/2024,-1,1
12/11/2024 16:14,"The case of Luigi Mangione is the perfect example of what drives left wing zealotry.

He was a normal, successful dude. Once he got a debilitating back injury, he became impotent in relation to society. He became angry, hate-filled & resentful. Needed to blame others. Leftist. https://t.co/aQojxsKDrz",http://twitter.com/daxhilliard/statuses/1866879171076685935,individual,daxhilliard,daxhilliard (Dax Hilliard 🇺🇸),"The case of Luigi Mangione is the perfect example of what drives left wing zealotry.

He was a normal, successful dude. Once he got a debilitating back injury, he became impotent in relation to society. He became angry, hate-filled & resentful. Needed to blame others. Leftist. https://t.co/aQojxsKDrz",1.63873e+18,False,12/11/2024 16:14,"The case of Luigi Mangione is the perfect example of what drives left wing zealotry.

He was a normal, successful dude. Once he got a debilitating back injury, he became impotent in relation to society. He became angry, hate-filled & resentful. Needed to blame others. Leftist.",12/11/2024,-1,0
